name_query,code,main_service_line,sub_service_line,engage_nature
Dummy (,"Dummy (hk-fso) - Cathay United Bank Company, Limited - AUP2021-12 CUB Banking Return (16 Apr, 2021)",1,3,1
Dummy (,"Dummy (hk-fso) - Cathay United Bank Company, Limited - AUP2022-12 Cathay United Bank (26 Oct., 2022)",1,3,1
Dummy (,"Dummy (hk-fso) - Cathay United Bank Company, Limited - AUP2022-12 CUB Banking Return (23 May 2022)",1,3,1
Dummy (,Dummy (hk-fso) - CBC Healthcare Infrastructure Group - AUD2021-12 CBC Group - HK SPV (25 Oct 21),1,3,1
Dummy (,"Dummy (hk-fso) - CCBA - AML validation exercise  (31 Aug, 2022)",1,3,1
Dummy (,Dummy (hk-fso) - Central Wealth Asset Management Limited - AUD 2019-12 Central Wealth Funds (30 May 19),1,3,1
Dummy (,"Dummy (hk-fso) - CHANG HWA COMMERCIAL BANK LTD - AUP2022-12 Bking Rtn (1 Dec, 2021)",1,3,1
Dummy (,"Dummy (hk-fso) - CHANG HWA COMMERCIAL BANK LTD – 60465057 - CHANG HWA COMMERCIAL BANK LTD - AUP2022-12 CHCB BR (10 Aug, 2022)",1,3,1
Dummy (,"Dummy (hk-fso) - Chang Hwa Commercial Bank, Ltd. - CHANG HWA COMMERCIAL BANK LTD - AUP2019-12 CHCB BR (5 Sep, 2019)",1,3,1
Dummy (,Dummy (hk-fso) - China Asset Management (Hong Kong) Limited - AUD2021-06 ChinaAMC FMCC (14 Apr 21),1,3,1
Dummy (,"Dummy (hk-fso) - China Bohai Bank Co., Ltd., Hong Kong Br - AUP2022-12 Bking Rtn (1 Dec 2021)",1,3,1
Dummy (,Dummy (hk-fso) - China Citic Bank International Limited - China Citic Bank International Limited HIBOR review (4 Nov 19),1,3,1
Dummy (,Dummy (hk-fso) - China Development Bank - SPC2020-12 CDBHK CG7 Review (1 Dec 2020),1,3,1
Dummy (,Dummy (hk-fso) - China Everbright Bank Company Limited - AUP2021-12 Banking Return (18 Aug 2021),1,3,1
Dummy (,"Dummy (hk-fso) - China Everbright Bank Company Limited - AUP2022-12 Bking Rtn ( 1 Dec, 2021)",1,3,1
Dummy (,"Dummy (hk-fso) - China Guangfa Bank Co., Ltd., Hong Kong - AUP2022-12 Bking Rtn (2 Dec, 2021)",1,3,1
Dummy (,"Dummy (hk-fso) - China Huarong International Holdings Limited - AUD2020-12 Huarong Int’l. (5 May, 2020)",1,3,1
Dummy (,"Dummy (hk-fso) - China Huarong International Holdings Limited - AUD2021-12 Huarong Int (SL) (25 Jun, 2021)",1,3,1
Dummy (,"Dummy (hk-fso) - China Huarong International Holdings Limited - AUD2021-12 Huarong Int (SL)(31 Mar, 2021)",1,3,1
Dummy (,Dummy (hk-fso) - China International Capital Corporation Hong Kong Asset Management Limited - AUD2022-12 CICC Offshore SPC (1 Sept 2022),1,3,1
Dummy (,Dummy (hk-fso) - China Merchants Capital - AUD2018-12 China Merchants Cap Priv Equity Fund (22 Feb 19),1,3,1
Dummy (,Dummy (hk-fso) - China Ping An Insurance Overseas (Holding) Limited- AUD 2021-12 China Ping An Insurance (21 May 21),1,3,1
Dummy (,Dummy (hk-fso) - China Ping An Insurance Overseas (Holdings) Limited - AUD2021-12 Ping An of China Asset Management (Hong Kong) Company Limited (18 May 21),1,3,1
Dummy (,Dummy (hk-fso) - China State Construction International Holdings Limited - AUD2020-12 CSCI (11 Sep 2020),1,3,1
Dummy (,"Dummy (hk-fso) - Chiron Asset Management Limited - AUD 2019-12 Chiron (14 Oct, 2019)",1,3,1
Dummy (,Dummy (hk-fso) - Chong Hing 2022 (30 May 2022),1,3,1
Dummy (,Dummy (hk-fso) - Chong Hing Bank Limited - AUD2021-12 CHB Shadow (20/7/2021),1,3,1
Dummy (,Dummy (hk-fso) - Chong Hing Bank Limited- AUD2022-12 CHB (11 Jan 2022),1,3,1
Dummy (,"Dummy (hk-fso) - CICC Qianhai Development Fund Management Co., Ltd - AUD2019 CICC Qianhai (12 Dec 19)",1,3,1
Dummy (,Dummy (hk-fso) - Cinda International Asset Management Limited - FY2019 Counterpoint Capital Associates Fund (9 Sept 19),1,3,1
Dummy (,Dummy (hk-fso) - Cinda International Holdings Limited (61193555) - AUD2022-12 Cinda Int'l Holding (27 May 2022),1,3,1
Dummy (,Dummy (hk-fso) - CLSA Fund Services (Asia) Ltd - ICA 2022-12 CLSA SAT (19 Sep 2022),1,3,1
Dummy (,"Dummy (hk-fso) - CMB (HK) Trustee Company Limited - 61369000 - CMB (HK) Trustee Company Limited - SPC2021-12 CMB (HK) Trustee (10 Aug, 2022)",1,3,1
Dummy (,Dummy (hk-fso) - Commonwealth Bank of Australia - CBA s59(2) Outsourcing (23 April 21),1,3,1
Dummy (,Dummy (hk-fso) - Computershare Limited - Payroll audit support(20 Jan 2022),1,3,1
Dummy (,Dummy (hk-fso) - CPIC 2022 (30 May 22),1,3,1
Dummy (,"Dummy (hk-fso) - Credence Fund Management, LLC - AUD2022 Credence MS Fund (15 Sep 2022)",1,3,1
Dummy (,Dummy (hk-fso) - Credit Suisse (Hong Kong) Ltd - Pricing Review (Year ended 31 Dec 2019),1,3,1
Dummy (,Dummy (hk-fso) - Credit Suisse AG Hong Kong Branch - HKMA review – OR-1 (7 Jan 2020),1,3,1
Dummy (,"Dummy (hk-fso) - Credit Suisse AG, Hong Kong Branch - RRA - S59(2) on suitability and selling activities (5 March 2021)",1,3,1
Dummy (,"Dummy (hk-fso) - Credit Suisse Management Consulting (China) Co., Ltd - TIBXX-CS- Business Requirements Consulting (22 March 2021)",1,3,1
Dummy (,Dummy (hk-fso) - D1 Capital Partners (Hong Kong) Limited - AUD 2020 - D1 Capital Partners (Hong Kong) Limited (8 June 21),1,3,1
Dummy (,"Dummy (hk-fso) - DBS Bank Ltd, Hong Kong branch - AUP2020-12 DBS HK SAT (5 Oct 2020)",1,3,1
Dummy (,"Dummy (hk-fso) - Deutsche Bank AG - DB group reporting APAC coordination (transition) (16 Sep, 2019)",1,3,1
Dummy (,Dummy (hk-fso) - Deutsche Securities Asia Limited - AUD2022 DSAL SOC 1 (2 Aug 2022),1,3,1
Dummy (,Dummy (hk-fso) - Diary Farm Company Limited - LMAS decommissioning (27 Jun 19),1,2,1
Dummy (,Dummy (hk-fso) - Dimension Management (HK) Limited - AUD2020-12 Dimension Mgt HK (6 May 2020),1,3,1
Dummy (,Dummy (hk-fso) - DWS INVESTMENTS HONG KONG LIMITED - AUD2020-12 CEEF (6 Nov 2020),1,3,1
Dummy (,Dummy (hk-fso) - DWS INVESTMENTS HONG KONG LIMITED - AUD2020-12 DWS HK (5 May 2020),1,3,1
Dummy (,"Dummy (hk-fso) - DZ Bank AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main (60466385) - SPC2021-12 DZ Bank HK BR(30 Dec, 2021)",1,3,1
Dummy (,"Dummy (hk-fso) - DZ Bank HK Branch - DZ Bank HK Branch (10 Aug, 2020)",1,3,1
Dummy (,Dummy (hk-fso) - E.Sun Commercial Bank - E.Sun Commercial Bank - AUP2019-12 ESCB BR (5 Sep 2019),1,3,1
Dummy (,"Dummy (hk-fso) - E.Sun Commercial Bank, Ltd. - SPC2020-06 ESUN DPS (7 Jul 2020)",1,3,1
Dummy (,"Dummy (hk-fso) - E.Sun Commercial Bank, Ltd.-AUP2022-12 Bking Rtn (1 Dec, 2021)",1,3,1
Dummy (,Dummy (hk-fso) - E15 Fund Advisors (HK) Limited - AUP2022-09 E15 Funds (20 Sep 2022),1,3,1
Dummy (,Dummy (hk-fso) - East Money (HK) Limited - 61748007 - AUD2022-12 East Money (HK) (29 Jul 2022),1,3,1
Dummy (,Dummy (hk-fso) - Eastspring Investments (Hong Kong) Limited - ICA2020-06 Eastspring FMCC (6 May 2020),1,3,1
Dummy (,"Dummy (hk-fso) - Easylend Finance Company Limited - AUD2020-12- ECL Limited (26 May, 2020)",1,3,1
Dummy (,Dummy (hk-fso) - EFG AG Hong Kong Branch - AUD2018-12 EFG (24 Apr 19),1,3,1
Dummy (,Dummy (hk-fso) - EFG Bank AG - Project Elephant (17 April 2019),1,2,1
Dummy (,Dummy (hk-fso) - ERSTE BANK - AUP2018-12 Erste Bank Banking Return (6 Jul 18),1,3,1
Dummy (,Dummy (hk-fso) - FAAS engagements - 2020 (24 Jan 2020),1,3,1
Dummy (,Dummy (hk-fso) - Far Eastern Int'l Bank HK Branch - AUP2018-09 FEIB BR (25 Jun 18),1,3,1
Dummy (,Dummy (hk-fso) - FAR EASTERN INTERNATIONAL BANK CO. LTD. - 61287182 - AUP2022-07 FEIB DPS (23 Jun 2022),1,3,1
Dummy (,Dummy (hk-fso) - FAR EASTERN INTERNATIONAL BANK CO. LTD. - 61287182 - FAR EASTERN INTERNATIONAL BANK CO. LTD. - SPC2022-09 FEIB BR (10 Aug 2022),1,3,1
Dummy (,"Dummy (hk-fso) - FAR EASTERN INTERNATIONAL BANK CO. LTD.- SPC2019-08 FEIB DPS (25 Oct, 2019)",1,3,1
Dummy (,Dummy (hk-fso) - FCS Capital - AUD2021-12 FCS Capital (10 Feb 2021),1,3,1
Dummy (,"Dummy (hk-fso) - First Commercial Bank, Ltd - SPC2022-12 FCB BR (26/10/2022)",1,3,1
Dummy (,"Dummy (hk-fso) - First Commercial Bank, Ltd. - First Commercial Bank – DPS (7 Jul 2020)",1,3,1
Dummy (,Dummy (hk-fso) - Fortunes Leap Advisory Company - AUD2022-12 Red Gem SPC (4 Aug 2022),1,3,1
Dummy (,Dummy (hk-fso) - Fosun Asset Management Limited - AUD2022-12 Fosun Asset Management OFC - FAM Global Investment Grade Bond Fund (9 Jun 2022),1,3,1
Dummy (,Dummy (hk-fso) - FSO engagement - 2022 (29 Dec 21),1,3,1
Dummy (,Dummy (hk-fso) - FSO Markets - Lilian Wong,1,3,1
Dummy (,Dummy (hk-fso) - FSRM Engagement (9 Aug 2022),1,3,1
Dummy (,Dummy (hk-fso) - FWD Group Management Holdings Limited (5 Jan 2021),1,3,1
Dummy (,Dummy (hk-fso) - FWD Group Q2 (13 April 21),1,3,1
Dummy (,Dummy (hk-fso) - FWD Group Year End 2021 (13 April 2021),1,3,1
Dummy (,Dummy (hk-fso) - FWD Life Insurance Company (Bermuda) Limited - QTR2021-03 PCGI Combined Q121 (2 March 2021),1,3,1
Dummy (,Dummy (hk-fso) - Garda Capital Partners Hong Kong Limited - AUD2020-12 Garda Capital Partners Hong Kong Limited (28 Aug 2020),1,3,1
Dummy (,Dummy (hk-fso) - GC Advisors Holdings Limited - GC Advisors Holdings Limited - AUD2021-12 GCAH (17 Aug 21),1,3,1
Dummy (,"Dummy (hk-fso) - GC Buckingham Investment, L.P. - 61386861 - AUD2022-12 Elizabeth Bridge Limited (23 May 2022)",1,3,1
Dummy (,Dummy (hk-fso) - GGHK Limited - 30 June 2020 (14 Sep 2020),1,3,1
Dummy (,"Dummy (hk-fso) - GMO-Z.COM FOREX HK LIMITED - AUD202212 GMOZ COM FOREX HK (16 Aug, 2022)",1,3,1
Dummy (,Dummy (hk-fso) - Gold Mountains Sprott Capital Management Limited - AUD2019-12 Gold Mountains (4 Aug 2020),1,3,1
Dummy (,Dummy (hk-fso) - Greater Bay Area Homeland Investments Limited - GBA FMCC 2020 (31 Aug 2020),1,3,1
Dummy (,Dummy (hk-fso) - Green Renaissance Capital Limited - AUD2022-12 Green Renaissance Fund (12 Jan 22),1,3,1
Dummy (,"Dummy (hk-fso) - Guotai Junnan Securities (Hong Kong) Limited - AUP2020-GTJN Special (31 Jul, 2020)",1,3,1
Dummy (,Dummy (hk-fso) - Hachijuni Bank - DPS 2021 (8 July 2021),1,3,1
Dummy (,Dummy (hk-fso) - Hachijuni Bank - Hachijuni Bank AUP 2021 (25 Jun 2021),1,3,1
Dummy (,Dummy (hk-fso) - Hai Smart Alpha Limtied - AUD2020-03 Hai Alpha Master Fund SPC (28 Sept 2020),1,3,1
Dummy (,Dummy (hk-fso) - Haitong International Asset Management (HK) Limited - ICA2020-06 HAITONG FMCC (8 May 2020),1,3,1
Dummy (,Dummy (hk-fso) - Hang Seng Investment Management Limited - SPC2018-09 HSVM Project (6 Sep 18),1,3,1
Dummy (,Dummy (hk-fso) - Hanyuanyongchang International Limited - AUD22-12 HYYC Fund (12 Jan 22),1,3,1
Dummy (,Dummy (hk-fso) - Harvest Prestige Investments Fund SPC - AUD2023-12 Harvest SPC (18 Aug 2022),1,3,1
Dummy (,Dummy (hk-fso) - Hectoron Global Capital Management Limited - AUD2023-12 Hectoron OFC (16 Aug 2022),1,3,1
Dummy (,Dummy (hk-fso) - Hel Ved Capital Management Limited - ICA2022-12 Hel Ved (1 Dec 21),1,3,1
Dummy (,Dummy (hk-fso) - Hong Kong Life Insurance Limited - AUD2020-09  Hong Kong Life (23 Oct 2020),1,3,1
Dummy (,Dummy (hk-fso) - Howden Broking Group Limited - AUD 2022-09 HBGL (HK) (18 Aug 2022),1,3,1
Dummy (,"Dummy (hk-fso) - HSBC (60460748) - EAIX - Pre-sale review of PLP(27 Jun, 2022)",1,3,1
Dummy (,Dummy (hk-fso) - HSBC Global Asset Management (Hong Kong) -  AUP2022-12 HSBC HKSAE 3000 (5 Jan 22),1,3,1
Dummy (,Dummy (hk-fso) - HSBC Global Asset Management (Hong Kong) - AUP2023-12 HSBC HKSAE 3000 (25 Oct 2022),1,3,1
Dummy (,Dummy (hk-fso) - Hua Nan Commercial Bank - AUP2021-09 Bking Rtn (28 Jun 2021),1,3,1
Dummy (,Dummy (hk-fso) - Hua Nan Commercial Bank - AUP2022-09 Bking Rtn (1 Dec 2021),1,3,1
Dummy (,"Dummy (hk-fso) - Hua Xia Bank Co., Limited, Hong Kong Branch - Hua Xia Bank Co., Limited, Hong Kong Branch  - SPC2022-12 Hua Xia Bank BR (23 May 2022)",1,3,1
Dummy (,"Dummy (hk-fso) - Hua Xia Bank Co., Limited, Hong Kong Branch - Hua Xia Bank HK Branch – Banking return (15 Nov, 2021)",1,3,1
Dummy (,Dummy (hk-fso) - HuaAn Asset Management (Hong Kong) Limited - AUD2021-12 Huaan Asset Mngt (3 Aug 21),1,3,1
Dummy (,"Dummy (hk-fso) - Huarong International Financial Holdings Limited - AUD2021-12 Huarong Fin (SL) (31 Mar, 2021)",1,3,1
Dummy (,"Dummy (hk-fso) - Huarong International Financial Holdings Limited - INT2020-06 Huarong 993 (5 May, 2020)",1,3,1
Dummy (,"Dummy (hk-fso) - Huarong Investment Stock Corporation Limited - AUD2020-12 Huarong 2277 (5 May, 2020)",1,3,1
Dummy (,Dummy (hk-fso) - Huarong Investment Stock Corporation Limited - AUD2021-12 Huarong Inv (SL) (25 Jun 2021),1,3,1
Dummy (,"Dummy (hk-fso) - Huarong Investment Stock Corporation Limited - AUD2021-12 Huarong Inv (SL) (31 Mar, 2021)",1,3,1
Dummy (,"Dummy (hk-fso) - Huarong Investment Stock Corporation Limited - INT2020-06 Huarong 2277 (5 May, 2020)",1,3,1
Dummy (,"Dummy (hk-fso) - Huarong Rongde (Hong Kong) Investment Management Copany Limited - AUD2021-12 Rongde HK (SL) (25 Jun, 2021)",1,3,1
Dummy (,"Dummy (hk-fso) - Huarong Rongde (Hong Kong) Investment Management Limited - AUD2021-12 Rongde HK (SL) (31 Mar, 2021)",1,3,1
Dummy (,Dummy (hk-fso) - HuaYe Entrepreneurship INV LLP - AUD2021-12 Hua Capital (8 Oct 21),1,3,1
Dummy (,Dummy (hk-fso) - Huobi Asset Management (Hong Kong) Limited - AUD2021-12 HB Fund (22 Mar 22),1,3,1
Dummy (,Dummy (hk-fso) - HYYC - AUD2021-12 HYYC (6 Sept 21),1,3,1
Dummy (,"Dummy (hk-fso) - ICBC (Asia) Trustee Company Limited - ICA2022-12 ICBC 3402 Report (26 May, 2022)",1,3,1
Dummy (,Dummy (hk-fso) - ICBC International Asset Management Limited - AUD 2018-12 ICBC AM (12 Apr 19),1,3,1
Dummy (,Dummy (hk-fso) - Immensus Capital (Hong Kong) Limited - AUD2020-12 Immensus Capital (29 July 20),1,3,1
Dummy (,Dummy (hk-fso) - Indian Overseas Bank. HongKong Branch - IOB HK Branch S59(2) Review (17 May 18),1,3,1
Dummy (,"Dummy (hk-fso) - Industrial and Commercial Bank of China (Asia) Limited - ICBCA – HKMA – review on RMLs, with year ended 2018 (10 Jun, 2019)",1,3,1
Dummy (,"Dummy (hk-fso) - Industrial And Commercial Bank of China (Macau) Limited - ICBC Macau - GAAP Conversions (16 Jun, 2020)",1,3,1
Dummy (,"Dummy (hk-fso) - Industrial Bank Co., Ltd. - AUP2022-06 Disclo. Review (1 Dec, 2021)",1,3,1
Dummy (,"Dummy (hk-fso) - Industrial Bank Co., Ltd. - AUP2022-12 Bking Rtn (1 Dec, 2021)",1,3,1
Dummy (,"Dummy (hk-fso) - Industrial Bank Co., Ltd. Hong Kong bran - AUP2021-6 IBHK Fin Disclosure (24 Aug, 2021)",1,3,1
Dummy (,"Dummy (hk-fso) - Industrial Bank Co., Ltd., Hong Kong Bra - 60466226 - TRADITION (ASIA) LIMITED - INT2021-06 Tradition (31 Mar, 2021)",1,3,1
Dummy (,"Dummy (hk-fso) - Industrial Bank of Korea - HKMA review (10 Feb, 2022)",1,3,1
Dummy (,Dummy (hk-fso) - Industrial Bank of Korea - IBK CRM Health Check (1 April 21),1,3,1
Dummy (,Dummy (hk-fso) - Industrial Bank of Korea Hong Kong Branch - IBK ICA 2021 (25 Feb 2021),1,3,1
Dummy (,Dummy (hk-fso) - INS engagements (12 April 2021),1,3,1
Dummy (,Dummy (hk-fso) - Integrascreen Limited - AUD2020-12 ORSO Scheme (23 Sept 21),1,3,1
Dummy (,Dummy (hk-fso) - Intertrust Fund Services (Hong Kong) Limited - AUP2020-12 Intertrust HK SAT (5 Oct 2020),1,3,1
Dummy (,"Dummy (hk-fso) - INTESA SANPAOLO SPA – Hong Kong Branch - AUD2020-12 Intesa (4 May, 2020)",1,3,1
Dummy (,Dummy (hk-fso) - Invesco Hong Kong Limited - SPC2021-08 Project Sigma (22 July 2022),1,3,1
Dummy (,"Dummy (hk-fso) - Investec Capital Asia Limited - AUD2022-03 Investec Capital (20 Aug, 2021)",1,3,1
Dummy (,Dummy (hk-fso) - Ion Pacific Limited - AUD2021-12 Ion Pacific (7 Oct 21),1,3,1
Dummy (,Dummy (hk-fso) - Jefferies Hong Kong Limited - AUD2018-12 Jeffries (1 Apr 19),1,3,1
Dummy (,"Dummy (hk-fso) - Jinghui Capital Limited - AUD2021-12 Jinghui Fund (26 Nov, 2021)",1,3,1
Dummy (,Dummy (hk-fso) - Kabushiki Kaisha Hachijuni Ginko - Kabushiki Kaisha Hachijuni Ginko - SPC2021-03 (1 April 21),1,3,1
Dummy (,Dummy (hk-fso) - Kabushiki Kaisha Hachijuni Ginko - SPC2022-03 82Bank BR (20 Oct 2021),1,3,1
Dummy (,Dummy (hk-fso) - Kaifeng Investment Management (Hong Kong) Limited - AUD2021-12 Kaifeng Funds (6 Jan 22),1,3,1
Dummy (,Dummy (hk-fso) - Karen Leung Foundation (Hong Kong) Limited - AUD2019-12 KLM Foundation (8 Apr 21),1,3,1
Dummy (,Dummy (hk-fso) - KDB Asia Limited (Hong Kong) - AUD2020-12 - KDBA FoF (19 Aug 2020),1,3,1
Dummy (,"Dummy (hk-fso) - KGI International Holdings Limited - KGI International Holdings Limited - INT2020-06 KGI Group (20 Jan, 2020)",1,3,1
Dummy (,"Dummy (hk-fso) - KGI International Holdings Limited - KGI International Holdings Limited - INT2021-06 KGI Group (29 Mar, 2021)",1,3,1
Dummy (,"Dummy (hk-fso) - KGI International Holdings Limited - KGI International Holdings Limited - INT2022-06 KGI Group (31 Mar, 2022)",1,3,1
Dummy (,"Dummy (hk-fso) - Kookmin Bank (60679415) - Remediation review (27 Jun, 2022)",1,3,1
Dummy (,"Dummy (hk-fso) - Kookmin Bank - Remediation Health Check (20 Apr, 2022)",1,3,1
Dummy (,"Dummy (hk-fso) - Kookmin Bank Hong Kong Branch - Independent review on credit risk management (Project A) (26 Dec., 2020)",1,3,1
Dummy (,Dummy (hk-fso) - Land Bank of Taiwan (60779411) - SPC2021-09 LBOT BR (26 Aug 2021),1,3,1
Dummy (,Dummy (hk-fso) - Land Bank of Taiwan - 60779411 - Land Bank of Taiwan - SPC2020-12 LBOT BR (12 Aug 2020),1,3,1
Dummy (,"Dummy (hk-fso) - Land Bank of Taiwan - 60779411 - Land Bank of Taiwan - SPC2022-09 LBOT BR (10 Aug, 2022)",1,3,1
Dummy (,Dummy (hk-fso) - Langham Hall Hong Kong Limited - AUP2020-12 LLH (HK) SAT (5 May 2020),1,3,1
Dummy (,Dummy (hk-fso) - Leonteq Securities (Hong Kong) Limited - AUP2019-06 Leonteq HK IA (27 June 2019),1,2,1
Dummy (,Dummy (hk-fso) - Leonteq Securities (Hong Kong) Limited - Internal Audit 2021 (25 Feb 2021),1,3,1
Dummy (,Dummy (hk-fso) - LIM Advisors Limited - AUD2020-12 LIM Funds (15 Sept 2020),1,3,1
Dummy (,Dummy (hk-fso) - Linnovate Partners Limited - ICA2022-09 Linnovate (2 Dec 21),1,3,1
Dummy (,Dummy (hk-fso) - LIQUID VALUE ASSET MANAGEMENT LIMITED - AUP on performance track record (18 Aug 2022),1,3,1
Dummy (,Dummy (hk-fso) - MANULIFE (INTERNATIONAL) LIMITED - AUD2021-03 Manulife MPF (control) (9 Dec 2020),1,3,1
Dummy (,Dummy (hk-fso) - Manulife Investment Management (Hong Kong) Limited - AUD2020-12 MIT Funds (23 Jul 2020),1,3,1
Dummy (,Dummy (hk-fso) - Manulife Investment Management (Hong Kong) Limited - SOC 1 year ended 31 Oct 2020 (6 Oct 2020),1,3,1
Dummy (,Dummy (hk-fso) - Manulife Provident Funds Trust Company Limited - AUP2020-12 MG20 (7 Oct 20),1,3,1
Dummy (,Dummy (hk-fso) - MCP Capital Management Limited - AUD2019-12 MCP GIPS verification (15 May 2020),1,3,1
Dummy (,Dummy (hk-fso) - MCP CAPITAL MANAGEMENT LIMITED - AUD2020-12 Crystal Fund (12 Aug 2020),1,3,1
Dummy (,Dummy (hk-fso) - MCP CAPITAL MANAGEMENT LIMITED - AUD2021-12 Stella Select Funds  SPC (26 November 2021),1,3,1
Dummy (,"Dummy (hk-fso) - Mega International Commercial Bank Co., - 61406847 - Mega International Commercial Bank Co., - SPC2020-12 LBOT BR (27 Aug, 2020)",1,3,1
Dummy (,"Dummy (hk-fso) - Mega International Commercial Bank Co., Ltd - 61406847 - AUP2021-09 MICB HK BR  (25 Aug, 2022)",1,3,1
Dummy (,Dummy (hk-fso) - Metis Global Limited - AUD2020-12 Minerva Corp & Funds (13 Aug 2020),1,3,1
Dummy (,Dummy (hk-fso) - Metis Global Limited - year ended 31 Dec 20 (7 Oct 2020),1,3,1
Dummy (,Dummy (hk-fso) - MetLife - AUD2020-12 MetLife (14 Jul 2020),1,3,1
Dummy (,Dummy (hk-fso) - Mirae Asset Global Investments (Hong Kong) - AUD2020-12 Mirae BVI SPV (16 Dec 2020),1,3,1
Dummy (,Dummy (hk-fso) - Mirae Asset Global Investments (Hong Kong) Limited - GIPS2019-12 MAGIHK (8 May 2020),1,3,1
Dummy (,"Dummy (hk-fso) - Mizuho Bank, Ltd., Hong Kong Branch - 61275952 - SPC2019-03 MBHK - BR (11 Dec 18)",1,3,1
Dummy (,"Dummy (hk-fso) - Mizuho Bank, Ltd., Hong Kong Branch - 61275952 - SPC2020-03 MBHK - BR (8 Apr, 2020)",1,3,1
Dummy (,"Dummy (hk-fso) - Mizuho Bank, Ltd., Hong Kong Branch - 61275952 - SPC2022-03 MBHK – BR audit (18 Aug, 2021)",1,3,1
Dummy (,"Dummy (hk-fso) - MKS PRECIOUS METALS (HONG KONG) LIMITED - MKS PRECIOUS METALS (HONG KONG) LIMITED - AUD2021-06 MKS PM (HK) Ltd (1 Apr, 2021)",1,3,1
Dummy (,Dummy (hk-fso) - Morgan Stanley Asia International Limited - AUD18  Morgan Stanley HKMA Inspection (25 May 2018),1,3,1
Dummy (,"Dummy (hk-fso) - MUFG Bank, Ltd. - Review on SPM CG-5 Sound Remuneration (12 Feb 2020)",1,3,1
Dummy (,"Dummy (hk-fso) - MUFG Bank, Ltd. - Review on SPM CG-5 Sound Remuneration (24 Jan 2020)",1,3,1
Dummy (,Dummy (hk-fso) - MY.Alpha Management HK Advisors Limited  - AUD2022-12 MY.Alpha Fund and Corp (20 Sep 22),1,3,1
Dummy (,Dummy (hk-fso) - Nard Capital Limited - AUD2021-12 Nard Global LS Equity (11 May 2022),1,3,1
Dummy (,"Dummy (hk-fso) - Natixis - AUP2022-12 Natixis BR audit (31 Oct, 2022)",1,3,1
Dummy (,"Dummy (hk-fso) - Natixis Bank - Natixis Bank – Regulatory Report Review (24 Feb, 2021)",1,3,1
Dummy (,Dummy (hk-fso) - Neon Mountain (BVI) Limited - AUD2021-03 Neon Mountain (20 Jan 21),1,3,1
Dummy (,Dummy (hk-fso) - New China Asset Management (Hong Kong) L - FMCC valuatio review 2019 (24 Sept 19),1,3,1
Dummy (,Dummy (hk-fso) - Nexstep HK 2 Limited - AUD2019-03 NE HK entities (23 Apr 19),1,3,1
Dummy (,"Dummy (hk-fso) - NIPPON WEALTH LIMITED - 61415447 - HKMA Review (13 Sep, 2019)",1,3,1
Dummy (,"Dummy (hk-fso) - Nittan Securities Asia Limited - 61258510 - AUD2022-03 Nittan Securities (30 Aug, 2021)",1,3,1
Dummy (,Dummy (hk-fso) - NNFE International Asset Management Limited -  AUD2018-12 NNFE Audit (28 Aug 18),1,3,1
Dummy (,"Dummy (hk-fso) - Nomura Research Institute Hong Kong Limited – AUD2022 (9 Jul, 2021)",1,3,1
Dummy (,Dummy (hk-fso) - Northeast China (Hong Kong) Limited - AUD20-12 Northeast China Project Fund L.P.  (16 Oct 2020),1,3,1
Dummy (,"Dummy (hk-fso) - NOVA CREDIT LIMITED - 61524987 - AUD2022-12 Nova Credit Limited (24 Jun, 2022)",1,3,1
Dummy (,Dummy (hk-fso) - NZ engagements,1,3,1
Dummy (,Dummy (hk-fso) - Ocean Asset Management HK Limited - AUD2022-12 Ocean AM Funds (12 Jan 22),1,3,1
Dummy (,Dummy (hk-fso) - Ocean Link Asia Limited - AUD2019-12 Ocean Link Reissue (7 Aug 19),1,3,1
Dummy (,Dummy (hk-fso) - Pagoda Capital - AUD22-12 Pagoda Fund II  (12 Jan 22),1,3,1
Dummy (,Dummy (hk-fso) - Pandtong - AUD2021-12 Pandtong (8 Oct 21),1,3,1
Dummy (,"Dummy (hk-fso) - PCGI Intermediate Holdings Limited - QTR2021-03 PCGI Combined Q121 (11 Dec., 2020)",1,3,1
Dummy (,Dummy (hk-fso) - Perfect World - AUD2020-12 Perfect World Smart Creation Funds SPC (29 May 19),1,3,1
Dummy (,Dummy (hk-fso) - Persistent Asset Management Limited -  FMCC Valuation Review 2021 (4 Nov 21),1,3,1
Dummy (,Dummy (hk-fso) - PICC Asset Management (Hong Kong) Company - PICC FMCC 2021 (14 Apr 21),1,3,1
Dummy (,"Dummy (hk-fso) - Ping An Bank HK Branch - SPC2021-08 PAHK DPS (14 July, 2021)",1,3,1
Dummy (,"Dummy (hk-fso) - Ping An Bank Hong Kong Branch - Banking Return S63(3) and (3A) (15 Nov, 2021)",1,3,1
Dummy (,Dummy (hk-fso) - Ping An of China Asset Management (Hong Kong) Company Limited - AUD2021-12 Ping An Global Private Credit Flagship Selection Fund LP (10 June 21),1,3,1
Dummy (,Dummy (hk-fso) - Ping An of China Securities (Hong Kong) - AUD2019-12 Asia Long Equities SPC (3 Sept 19),1,3,1
Dummy (,Dummy (hk-fso) - PINS ASSET MANAGEMENT (ASIA) LTD - AUD2019-12 Pins Asia (7 Nov 19),1,3,1
